date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
2022-09-22 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,24.5,23,26.1,7.8,1009.2,4,19.1167,72.8333,14.3
2022-09-23 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,23,30,10.4,1008.9,4,19.1167,72.8333,1
2022-09-24 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.2,24,30,9.8,1008.1,4,19.1167,72.8333,7.6
2022-09-25 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.5,24.1,29,7.5,1008.1,4,19.1167,72.8333,5.8
2022-09-26 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26,24,28,7.8,1010,4,19.1167,72.8333,5.5
2022-09-27 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,25,29,5.4,1008.8,4,19.1167,72.8333,0.9
2022-09-28 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,24.8,29,6.8,1007.6,4,19.1167,72.8333,1.2
2022-09-29 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,24.8,29,6.5,1007.4,4,19.1167,72.8333,2.5
2022-09-30 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25.2,30,8.4,1007.9,4,19.1167,72.8333,1
2023-07-01 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,25.4,29,22.8,1006.6,4,19.1167,72.8333,55.4
2023-07-02 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,26,30,19.6,1005.7,4,19.1167,72.8333,43.1
2023-07-03 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,26.5,31,20.9,1003.8,4,19.1167,72.8333,18.9
2023-07-04 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,26,28,14.7,1002.3,4,19.1167,72.8333,17.2
2023-07-05 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,26.2,28,15.8,1000.7,4,19.1167,72.8333,15
2023-07-06 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.3,25.6,27.7,27.6,1002.3,4,19.1167,72.8333,86.1
2023-07-07 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,26,30,25,1002.8,4,19.1167,72.8333,80.2
2023-07-08 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25.9,30,27.6,1004.7,4,19.1167,72.8333,21
2023-07-09 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,26,30,26,1005.6,4,19.1167,72.8333,9.2
2023-07-10 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,26.6,31,23,1006.2,4,19.1167,72.8333,4
2023-07-11 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,27,30,20.3,1006.5,4,19.1167,72.8333,5.5
2023-07-12 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,26,30,16.3,1005.4,4,19.1167,72.8333,12.7
2023-07-13 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.5,30,17.5,1005.2,4,19.1167,72.8333,22.2
2023-07-14 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.2,25,28,18.1,1006.8,4,19.1167,72.8333,41.8
2023-07-15 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.5,30,19.4,1007.1,4,19.1167,72.8333,18.4
2023-07-16 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25.1,30,18.5,1006.1,4,19.1167,72.8333,28.5
2023-07-17 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.3,25,28,21.9,1005.1,4,19.1167,72.8333,45
2023-07-18 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,25.9,28,25.3,1004,4,19.1167,72.8333,66
2023-07-19 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,28,26.6,1001.7,4,19.1167,72.8333,48.8
2023-07-20 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,26.3,28,27.7,1002.3,4,19.1167,72.8333,34.2
2023-07-21 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.5,25,27.4,23.4,1004.1,4,19.1167,72.8333,27.8
2023-07-22 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.5,25.1,28,31.4,1004.7,4,19.1167,72.8333,49.3
2023-07-23 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,25.4,29,25.7,1003.6,4,19.1167,72.8333,43.7
2023-07-24 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,28,27.2,1003.8,4,19.1167,72.8333,61.7
2023-07-25 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,25.6,28,23,1005.8,4,19.1167,72.8333,45.8
2023-07-26 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.3,25,28,23.5,1006.8,4,19.1167,72.8333,75.9
2023-07-27 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.1,25,27.1,26.9,1006.9,4,19.1167,72.8333,78.5
2023-07-28 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,25.8,28,24.8,1007.1,4,19.1167,72.8333,38.1
2023-07-29 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25,29,23.3,1007.5,4,19.1167,72.8333,15.1
2023-07-30 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,26.4,30,22.4,1006.7,4,19.1167,72.8333,13.7
2023-07-31 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,26,29,24.1,1006.3,4,19.1167,72.8333,12
2023-08-01 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,26,29,23.9,1006.3,4,19.1167,72.8333,6.5
2023-08-02 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25.5,29,25.4,1007,4,19.1167,72.8333,6.9
2023-08-03 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,26.5,29,26.4,1006.3,4,19.1167,72.8333,3.8
2023-08-04 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,27,29,24.3,1007.4,4,19.1167,72.8333,2.1
2023-08-05 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.5,29,23.8,1009.2,4,19.1167,72.8333,1.4
2023-08-06 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26.5,30,23,1008.7,4,19.1167,72.8333,3.5
2023-08-07 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,26.3,30,23.3,1007,4,19.1167,72.8333,3.1
2023-08-08 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.8,30,22.2,1007.3,4,19.1167,72.8333,1.6
2023-08-09 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.1,30,20.1,1009.5,4,19.1167,72.8333,3.4
2023-08-10 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26.1,30,19.7,1010,4,19.1167,72.8333,9.1
2023-08-11 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,25.8,30,17.8,1009.6,4,19.1167,72.8333,3.7
2023-08-12 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,24.6,30,19.8,1009.4,4,19.1167,72.8333,7.8
2023-08-13 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,26,30,23.6,1007.8,4,19.1167,72.8333,2.4
2023-08-14 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.4,30,22.5,1008.1,4,19.1167,72.8333,2.3
2023-08-15 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,26.7,30,20.2,1008.5,4,19.1167,72.8333,2.2
2023-08-16 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25.7,30,18.9,1009.2,4,19.1167,72.8333,4.2
2023-08-17 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.7,30,20.3,1009.5,4,19.1167,72.8333,4.4
2023-08-18 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.1,30,19.9,1008.3,4,19.1167,72.8333,1.6
2023-08-19 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25,30,20.3,1006.8,4,19.1167,72.8333,6.8
2023-08-20 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.4,29,20.6,1006.9,4,19.1167,72.8333,7
2023-08-21 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25.2,30,17,1007.3,4,19.1167,72.8333,4.2
2023-08-22 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,25.6,29,14.1,1007.4,4,19.1167,72.8333,4.8
2023-08-23 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.6,29,17.6,1007.3,4,19.1167,72.8333,2.2
2023-08-24 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.9,30,17.8,1006.4,4,19.1167,72.8333,9.7
2023-08-25 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,25.7,30,19.3,1006.2,4,19.1167,72.8333,8.3
2023-08-26 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,25,30,18.9,1007.8,4,19.1167,72.8333,13.7
2023-08-27 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,24.7,30,15.6,1009,4,19.1167,72.8333,19.7
2023-08-28 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25.3,30,15.4,1008.6,4,19.1167,72.8333,4.5
2023-08-29 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25.3,30,13,1008.3,4,19.1167,72.8333,2.3
2023-08-30 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,25,31,10.5,1008.8,4,19.1167,72.8333,0.9
2023-08-31 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28,25.5,31,11,1008.7,4,19.1167,72.8333,0.4
2023-09-01 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,25.1,31,10.3,1008.5,4,19.1167,72.8333,0.9
2023-09-02 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,25.5,29,7.2,1008.6,4,19.1167,72.8333,5
2023-09-03 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,25,28,11.3,1007.5,4,19.1167,72.8333,2.2
2023-09-04 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.2,30,14.3,1006.5,4,19.1167,72.8333,0.9
2023-09-05 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25.5,30,14.6,1006.1,4,19.1167,72.8333,1.2
2023-09-06 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,26.5,31,14.9,1006,4,19.1167,72.8333,0.5
2023-09-07 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.5,25,28.2,21.6,1005.8,4,19.1167,72.8333,15.7
2023-09-08 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25,28,23.9,1005.9,4,19.1167,72.8333,51.5
2023-09-09 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.7,30,21,1006.1,4,19.1167,72.8333,11.6
2023-09-10 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,26.7,31,15.5,1006.2,4,19.1167,72.8333,5.1
2023-09-11 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.3,31,18.2,1006.6,4,19.1167,72.8333,5.5
2023-09-12 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26,31,16.1,1007.4,4,19.1167,72.8333,1.6
2023-09-13 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25.8,31,16.1,1006.9,4,19.1167,72.8333,3.7
2023-09-14 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,24,29,13.3,1007.2,4,19.1167,72.8333,1.7
2023-09-15 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.6,31,14.2,1006.8,4,19.1167,72.8333,1.9
2023-09-16 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26.2,30,21.2,1006.3,4,19.1167,72.8333,6.4
2023-09-17 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25,29,23,1005.4,4,19.1167,72.8333,7
2023-09-18 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25.1,30,22.1,1005.2,4,19.1167,72.8333,32.5
2023-09-19 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25.4,30,21.2,1006.8,4,19.1167,72.8333,26.7
2023-09-20 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25.4,30,19.2,1007.3,4,19.1167,72.8333,11.9
2023-09-21 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25,31,13.2,1007.8,4,19.1167,72.8333,22.6
2023-09-22 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,25,28,11,1008,4,19.1167,72.8333,15.5
2023-09-23 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,24.8,29,10.5,1008.8,4,19.1167,72.8333,38.5
2023-09-24 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.3,24.5,29,10.2,1009.2,4,19.1167,72.8333,26.4
2023-09-25 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,24.7,29,11.3,1008.1,4,19.1167,72.8333,19.8
2023-09-26 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,25.1,30,8.1,1007.8,4,19.1167,72.8333,2
2023-09-27 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,24,29,8,1007.1,4,19.1167,72.8333,10.3
2023-09-28 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25,32,13.1,1005.6,4,19.1167,72.8333,15.8
2023-09-29 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.1,31,10.2,1005,4,19.1167,72.8333,7
2023-09-30 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,25.7,32,8.3,1004.8,4,19.1167,72.8333,5.6
2024-07-01 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,26.4,31,33.6,1001.8,4,19.1167,72.8333,29.6
2024-07-02 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.4,27.2,31,26.9,1001.5,4,19.1167,72.8333,10.4
2024-07-03 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29.6,28.5,32,26.9,1002.4,4,19.1167,72.8333,5.1
2024-07-04 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,29,26.7,32,25.2,1003.6,4,19.1167,72.8333,12.2
2024-07-05 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.3,30,24.8,1001.7,4,19.1167,72.8333,14.6
2024-07-06 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,26.4,31,26,1000.8,4,19.1167,72.8333,12.8
2024-07-07 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.3,31,21.7,1002,4,19.1167,72.8333,16.4
2024-07-08 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,26,28,15.5,1002.2,4,19.1167,72.8333,15.9
2024-07-09 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,27.9,18.9,1003.6,4,19.1167,72.8333,21.2
2024-07-10 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,26.1,28.5,24.7,1006.1,4,19.1167,72.8333,11.2
2024-07-11 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,26,28,26,1005.9,4,19.1167,72.8333,41.6
2024-07-12 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,25.8,28.1,28,1003.9,4,19.1167,72.8333,53.8
2024-07-13 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.4,25.8,27,26.5,1003,4,19.1167,72.8333,50.9
2024-07-14 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25.3,31,19.5,1001.1,4,19.1167,72.8333,39.8
2024-07-15 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,25.4,29,15.5,1000.6,4,19.1167,72.8333,9.8
2024-07-16 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,26,29,19.8,1000.4,4,19.1167,72.8333,19.3
2024-07-17 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26.5,30,22.8,1001.7,4,19.1167,72.8333,25.9
2024-07-18 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.4,25.7,27,22.6,1002.3,4,19.1167,72.8333,69.4
2024-07-19 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.9,26,29,26,1000.5,4,19.1167,72.8333,38.9
2024-07-20 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,28,25.7,1001.2,4,19.1167,72.8333,62.6
2024-07-21 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,29,26.7,1001.7,4,19.1167,72.8333,67.4
2024-07-22 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,26,28,27.7,1003.3,4,19.1167,72.8333,36.8
2024-07-23 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,26.2,29,28.8,1004.2,4,19.1167,72.8333,37.7
2024-07-24 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27,26,29,30.7,1001.5,4,19.1167,72.8333,49.4
2024-07-25 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,25,28,28.9,1000.8,4,19.1167,72.8333,65.2
2024-07-26 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26.4,29,24.7,1002.1,4,19.1167,72.8333,6.3
2024-07-27 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,27,29,25.5,1002.8,4,19.1167,72.8333,5.4
2024-07-28 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,26.9,29,24.4,1000.6,4,19.1167,72.8333,16.6
2024-07-29 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,26.2,29,24.2,999.4,4,19.1167,72.8333,27.3
2024-07-30 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,26,30,21.7,1002.7,4,19.1167,72.8333,13.4
2024-07-31 00:00:00,July,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.2,31,21.3,1005.1,4,19.1167,72.8333,20.1
2024-08-01 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.6,30,23.8,1004.9,4,19.1167,72.8333,25.2
2024-08-02 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.3,26,29,27.9,1004.5,4,19.1167,72.8333,27.7
2024-08-03 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.7,26,28,29.2,1004.6,4,19.1167,72.8333,42.9
2024-08-04 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,26.2,28,27.7,1005.1,4,19.1167,72.8333,31.9
2024-08-05 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,26,30,24,1006.1,4,19.1167,72.8333,7.2
2024-08-06 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25.9,30,20,1006.2,4,19.1167,72.8333,8.5
2024-08-07 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.8,30,20.5,1006.5,4,19.1167,72.8333,5.1
2024-08-08 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,26,30,18.9,1007.2,4,19.1167,72.8333,6.1
2024-08-09 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,25.6,30,19.2,1008.2,4,19.1167,72.8333,10
2024-08-10 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.2,25.7,29,17.1,1008.2,4,19.1167,72.8333,8
2024-08-11 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,26,29,18.3,1006.4,4,19.1167,72.8333,2.4
2024-08-12 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.1,31,16.3,1006.1,4,19.1167,72.8333,4.1
2024-08-13 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.7,31,14,1006.9,4,19.1167,72.8333,2.3
2024-08-14 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.1,31,11.7,1006.8,4,19.1167,72.8333,1
2024-08-15 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.4,31,11.9,1005.7,4,19.1167,72.8333,0.4
2024-08-16 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.2,31,11.9,1004.7,4,19.1167,72.8333,0.2
2024-08-17 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,26.2,32,10.8,1005.8,4,19.1167,72.8333,0.6
2024-08-18 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.7,26.2,32,11.4,1006.2,4,19.1167,72.8333,0
2024-08-19 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,26,32,12.3,1005.4,4,19.1167,72.8333,7.6
2024-08-20 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25,29,10.5,1005.1,4,19.1167,72.8333,7.9
2024-08-21 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26,31,10.9,1005.4,4,19.1167,72.8333,1.2
2024-08-22 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.9,26.6,31,11.6,1004.6,4,19.1167,72.8333,3
2024-08-23 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.3,31,14.4,1005.1,4,19.1167,72.8333,25.7
2024-08-24 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.2,25,27,20.3,1006.3,4,19.1167,72.8333,62.1
2024-08-25 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,24.9,29,32.9,1005.3,4,19.1167,72.8333,39.1
2024-08-26 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,26.2,28,42.6,1003.6,4,19.1167,72.8333,9.8
2024-08-27 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.8,26,27.3,41.9,1004.9,4,19.1167,72.8333,19
2024-08-28 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25.6,30.2,18.1,1006,4,19.1167,72.8333,10.9
2024-08-29 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.2,26.3,31,14.9,1005.3,4,19.1167,72.8333,6.1
2024-08-30 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.4,26.8,31.8,12.9,1005.6,4,19.1167,72.8333,0
2024-08-31 00:00:00,August,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.6,26,32,11.3,1006.4,4,19.1167,72.8333,3
2024-09-01 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.3,26.5,30.4,11.9,1006.6,4,19.1167,72.8333,0.5
2024-09-02 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,26,29.6,12.8,1006.1,4,19.1167,72.8333,0
2024-09-03 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,28.1,26,31.4,13.9,1006.3,4,19.1167,72.8333,22.1
2024-09-04 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25.2,31,14.4,1006.7,4,19.1167,72.8333,11.9
2024-09-05 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.4,25.9,30,21.7,1005.7,4,19.1167,72.8333,33
2024-09-06 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.9,31,19.4,1006.6,4,19.1167,72.8333,16.3
2024-09-07 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.7,30,16.3,1007.3,4,19.1167,72.8333,11
2024-09-08 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.9,25.5,31,14.3,1007.2,4,19.1167,72.8333,4.4
2024-09-09 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.7,25.6,31,13.2,1005,4,19.1167,72.8333,4.1
2024-09-10 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.4,31,14.4,1004.1,4,19.1167,72.8333,5.3
2024-09-11 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.5,25.4,30,15.2,1005.1,4,19.1167,72.8333,3.8
2024-09-12 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.1,25,30,17.2,1007.1,4,19.1167,72.8333,9.6
2024-09-13 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.8,25,31,17.7,1007.5,4,19.1167,72.8333,6.3
2024-09-14 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,26.6,24.4,30,15.9,1007.2,4,19.1167,72.8333,7.5
2024-09-15 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,25.8,23.7,29,11.8,1007.9,4,19.1167,72.8333,6.1
2024-09-16 00:00:00,September,Monsoon,Bombay / Juhu,MH,Mumbai Suburban,27.6,24.9,31,9.8,1008.5,4,19.1167,72.8333,1.4
